id,front,back,source_file,tag
"20260212-1108-12-21","Was ist der Unterschied zwischen GROUP BY CUBE und GROUP BY ROLLUP?","<table><thead><tr><th>CUBE</th><th>ROLLUP</th></tr></thead><tbody><tr><td>Inter-dimensionale Aggregation über alle Kombinationen</td><td>Intra-dimensionale Hierarchieaggregation entlang einer Attributreihenfolge</td></tr><tr><td>Erzeugt bei n Attributen \\(2^n\\) Gruppen</td><td>Erzeugt bei n Attributen \\(n+1\\) Gruppen</td></tr></tbody></table>","Kapitel 3 Mehrdimensio___enmodellierung und Operationen.txt","week-3 ws25-26 data-warehousing cube-vs-rollup source::kapitel-3-mehrdimensio___enmodellierung-und-operationen"
"20260212-1108-12-22","Wofür nutzt man GROUPING SETS in SQL-Analysen?","GROUPING SETS erlaubt mehrere explizit definierte Gruppierungen in einer einzigen Anfrage, ohne alle Kombinationen eines vollständigen Cubes zu berechnen","Kapitel 3 Mehrdimensio___enmodellierung und Operationen.txt","week-3 ws25-26 data-warehousing grouping-sets source::kapitel-3-mehrdimensio___enmodellierung-und-operationen"
"20260212-1108-12-23","Worin unterscheiden sich RANK und DENSE_RANK bei SQL-Rangfolgen?","<ul><li><strong>RANK</strong> lässt Rangnummern nach Gleichstand aus</li><li><strong>DENSE_RANK</strong> vergibt lückenlose Rangnummern</li></ul>","Kapitel 3 Mehrdimensio___enmodellierung und Operationen.txt","week-3 ws25-26 data-warehousing rank-window-queries source::kapitel-3-mehrdimensio___enmodellierung-und-operationen"
"20260212-1108-12-24","Welche Kernbausteine hat eine SQL-Window-Query mit OVER?","<ul><li>Optional PARTITION BY zur Aufteilung in Teilsequenzen</li><li>Optional ORDER BY zur Reihenfolge innerhalb einer Sequenz</li><li>Optionales Fenster mit ROWS oder RANGE, z.B. für gleitende Mittelwerte oder kumulierte Summen</li></ul>","Kapitel 3 Mehrdimensio___enmodellierung und Operationen.txt","week-3 ws25-26 data-warehousing window-queries source::kapitel-3-mehrdimensio___enmodellierung-und-operationen"
"20260212-1117-26-1","Warum gilt ETL im Data Warehousing als materialisierter Integrationsansatz?","Weil Daten aus Quellen extrahiert, transformiert und als physische integrierte Datenbasis für Analysen im Warehouse gespeichert werden","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing etl-ueberblick source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-2","Welche drei Hauptphasen umfasst der ETL-Prozess?","<ul><li><strong>Extraktion</strong>: Auswahl und Übernahme von Quelldaten</li><li><strong>Transformation</strong>: Anpassung an Zielschema und Qualitätsregeln</li><li><strong>Laden</strong>: physisches Einbringen in das Data Warehouse</li></ul><br><br><div class=""legend"">ETL: Extract, Transform, Load</div>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing etl-phasen source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-3","Warum hat ETL einen direkten Einfluss auf die Qualität späterer Analysen?","Fehlerhafte oder inkonsistente Eingabedaten werden ohne wirksame ETL-Bereinigung in Analysen fortgeschrieben, sodass Entscheidungen auf verzerrten Ergebnissen basieren","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing etl-qualitaet source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-4","Wie unterscheiden sich ETL und ELT im Integrationsablauf?","<table><thead><tr><th>ETL</th><th>ELT</th></tr></thead><tbody><tr><td>Transformiert vor dem Laden ins Zielsystem</td><td>Lädt zuerst und transformiert danach</td></tr><tr><td>Stark klassisch für Data Warehouse</td><td>Häufig im Data-Lake-Umfeld eingesetzt</td></tr></tbody></table>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing etl-vs-elt source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-5","Auf welchen zwei Ebenen integriert ETL Daten laut Kapitel 4?","<ul><li>Schemaintegration mit Abgleich der Strukturen und Begriffe</li><li>Datenintegration mit Bereinigung und Zusammenführung der Instanzdaten</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing etl-integrationsebenen source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-6","Welche Kernanforderungen werden an eine Schemaintegration gestellt?","<ul><li><strong>Minimalität</strong>: keine überflüssige Redundanz</li><li><strong>Korrektheit</strong>: semantisch korrekte und konsistente Integration</li><li><strong>Verständlichkeit</strong> des integrierten Schemas</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing schemaintegration-anforderungen source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-7","Was ist der Kernunterschied zwischen Bottom-Up- und Top-Down-Schemaintegration?","<table><thead><tr><th>Bottom-Up</th><th>Top-Down</th></tr></thead><tbody><tr><td>Globales Schema entsteht durch Mischen der Quellschemata</td><td>Globales Schema ist vorgegeben und Quellen werden darauf gemappt</td></tr><tr><td>Neue Quellen ändern oft das globale Schema</td><td>Jede Quelle wird separat gegen das Zielschema abgeglichen</td></tr></tbody></table>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing bottom-up-vs-top-down source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-8","Warum ist Top-Down-Integration für Data-Warehouse-Projekte oft pragmatisch?","Weil das Zielschema fachlich vorgegeben ist und nicht alle Teile aller Quellschemata vollständig global integriert werden müssen","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing top-down-integration source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-9","Welche Formen semantischer Heterogenität treten bei Schemata typischerweise auf?","<ul><li>Namenskonflikte wie Synonyme und Homonyme</li><li>Strukturelle Konflikte bei Entitäten, Attributen oder Schlüsseln</li><li>Unterschiedliche Modellierungstiefe und Realitätsausschnitte</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing semantische-heterogenitaet source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-10","Warum ist vollautomatische Schemaintegration laut Vorlesung nicht realistisch?","Semantische Mehrdeutigkeit und begrenzte Aussagekraft reiner Metadaten erfordern Nutzerfeedback und damit mindestens semi-automatische Verfahren","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing schemaintegration-automatisierung source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-11","Was ist das Ziel von Schema Matching?","Schema Matching bestimmt semantische Korrespondenzen zwischen Elementen verschiedener Schemata, optional mit Ähnlichkeitswerten und Beziehungstypen","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing schema-matching source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-12","Welche Informationen können als Eingabe für Schema Matching genutzt werden?","<ul><li>Schema-Informationen</li><li>Instanzbeispiele</li><li>Hintergrundwissen wie Wörterbücher oder Thesauri</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing schema-matching-input source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-13","Welche Hauptklassen von Matching-Verfahren nennt Kapitel 4?","<ul><li>Linguistische Verfahren</li><li>Strukturelle Verfahren</li><li>Instanzbasierte Verfahren</li><li>Kombinierte Matcher-Ansätze</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing schema-matching-verfahren source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-14","Wie ist die normalisierte Edit-Distance-Ähnlichkeit zwischen zwei Strings definiert?","Als \\(\\text{sim}_{edit}(a,b)=1-\\frac{dist(a,b)}{\\max(|a|,|b|)}\\), wobei \\(dist\\) die minimale Zahl aus Einfügen, Löschen und Ersetzen ist","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing edit-distance source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-15","Was ist die Grundidee von q-Gram-basiertem Schema Matching?","Strings werden in überlappende Teilstrings fester Länge zerlegt und über deren Überlappung mit Mengenähnlichkeiten wie Dice oder Jaccard verglichen","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing q-gram-matching source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-16","Welche drei Schritte umfasst Data Cleaning laut Kapitel 4?","<ol><li>Datenanalyse oder Profiling zur Fehlererkennung</li><li>Definition von Mapping-Regeln und Transformations-Workflows</li><li>Regelmäßige Transformation und Bereinigung der Daten</li></ol>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing data-cleaning-ablauf source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-17","Welche Datenqualitätsprobleme unterscheidet man bei Data Cleaning grundsätzlich?","<table><thead><tr><th>Single-Source</th><th>Multi-Source</th></tr></thead><tbody><tr><td>Fehler innerhalb einer Quelle, z.B. Tippfehler oder fehlende Werte</td><td>Konflikte zwischen Quellen, z.B. widersprüchliche Repräsentationen</td></tr><tr><td>Auf Schema- und Instanzebene möglich</td><td>Ebenfalls auf Schema- und Instanzebene möglich</td></tr></tbody></table>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing data-cleaning-probleme source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-18","Welche typischen Teilaufgaben umfasst Data Cleaning auf Instanzebene?","<ul><li>Standardisierung von Formaten und Kodierungen</li><li>Parsing und Attribut-Splitting aus Freitextwerten</li><li>Validierung mit Referenzwissen und Regeln</li><li>Korrektur fehlender oder inkonsistenter Werte</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing data-cleaning-teilaufgaben source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-19","Was ist Entity Matching im ETL-Kontext?","Entity Matching identifiziert Datensätze, die dieselbe reale Entität beschreiben, trotz unterschiedlicher Schreibweisen oder Quellenrepräsentationen","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing entity-matching source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-20","Warum ist Blocking für skalierbares Entity Matching notwendig?","Weil nicht alle Satzpaare verglichen werden müssen, sondern nur Kandidaten innerhalb relevanter Blöcke, wodurch der quadratische Vergleichsaufwand stark sinkt","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing blocking source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-21","Was ist der Tradeoff bei der Wahl der Blockgröße im Blocking?","<ul><li>Kleine Blöcke sparen viele Vergleiche, riskieren aber verpasste Matches</li><li>Größere oder mehrfache Blockings erhöhen Match-Abdeckung, kosten aber mehr Laufzeit</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing blocking-tradeoff source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-22","Welche zwei Kernmetriken bewertet man bei Blocking-Verfahren?","<ul><li><strong>Reduction Rate (RR)</strong>: Anteil eingesparter Vergleiche</li><li><strong>Pairs Completeness (PC)</strong>: Anteil wahrer Match-Paare, die im Blocking erhalten bleiben</li></ul>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing blocking-metriken source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-23","Welche Grundansätze gibt es für den Matching-Schritt nach dem Blocking?","<ul><li>Regelbasiertes Matching mit Schwellwerten</li><li>Überwachtes ML-Matching mit Trainingsdaten</li><li>Kombination mehrerer Attributähnlichkeiten und Kontextmerkmale</li></ul><br><br><div class=""legend"">ML: Machine Learning</div>","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing matching-verfahren source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-24","Welche Aufgabe erfüllt Entity Clustering nach dem Matching?","Entity Clustering gruppiert zusammengehörige Match-Paare in Cluster pro realer Entität und schafft damit die Basis für konsistente Datenfusion","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing entity-clustering source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1117-26-25","Warum kann transitive Hüllenbildung bei Entity Clustering problematisch sein?","Connected-Component-Clustering kann große Cluster mit nur schwach ähnlichen Datensätzen erzeugen, wenn einzelne Match-Links fehlerhaft sind","Kapitel 4  ETL - Datenvorverarbeitung und -integration.txt","week-4 ws25-26 data-warehousing clustering-risiken source::kapitel-4--etl---datenvorverarbeitung-und--integration"
"20260212-1125-54-1","Warum sind in Data-Warehouse-Systemen spezielle Performance-Techniken nötig?","Weil sehr große Faktentabellen, mehrdimensionale Filter und Aggregationen mit vielen Nutzern sonst zu unakzeptablen Antwortzeiten führen","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing performance-techniken source::kapitel-5-performance-techniken"
"20260212-1125-54-2","Wie unterscheiden sich ein- und mehrdimensionale Indexstrukturen im Einsatzzweck?","<table><thead><tr><th>Eindimensional</th><th>Mehrdimensional</th></tr></thead><tbody><tr><td>Optimiert für ein Attribut oder eine Attributkombination</td><td>Optimiert für gleichzeitige Bedingungen auf mehreren Dimensionen</td></tr><tr><td>Gut für Punkt- und Bereichsanfragen in einer Ordnung</td><td>Bessere Raumbegrenzung bei multidimensionalen Anfragen</td></tr></tbody></table>","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing indexstrukturen source::kapitel-5-performance-techniken"
"20260212-1125-54-3","Warum reichen klassische eindimensionale B-Baum-Indizes bei multidimensionalen Abfragen oft nicht aus?","Sie begrenzen den Suchraum nur eingeschränkt für kombinierte Bedingungen über mehrere Dimensionen, sodass unnötig viele Datenseiten gelesen werden","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing eindimensionale-indizes source::kapitel-5-performance-techniken"
"20260212-1125-54-4","Was bedeutet eindimensionale Einbettung mehrdimensionaler Daten?","Mehrdimensionale Punkte werden über eine raumfüllende Kurve in eine eindimensionale Ordnung überführt, um sie mit eindimensionalen Indexstrukturen effizient zu verwalten","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing eindimensionale-einbettung source::kapitel-5-performance-techniken"
"20260212-1125-54-5","Was ist das Ziel von Space-Filling-Curves wie Z- oder Hilbert-Kurve bei der Indexierung?","Sie sollen räumliche Nachbarschaft in eine lineare Reihenfolge übertragen, damit Bereichsanfragen möglichst wenige zusammenhängende Indexbereiche lesen","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing space-filling-curves source::kapitel-5-performance-techniken"
"20260212-1125-54-6","Wie arbeitet ein UB-Baum bei mehrdimensionalen Bereichsanfragen?","Er bildet Punkte auf Z-Werte ab, indexiert diese in einem geclusterten B-Baum und durchsucht für eine Bereichsanfrage die relevanten Z-Regionen","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing ub-baum source::kapitel-5-performance-techniken"
"20260212-1125-54-7","Was ist ein Standard-Bitlisten-Index?","Für jeden Attributwert existiert ein Bitvektor mit einem Bit pro Tupel, das markiert, ob das Tupel diesen Wert besitzt","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing bitlisten-index source::kapitel-5-performance-techniken"
"20260212-1125-54-8","Wann sind Bitlisten-Indizes besonders wirksam?","Bei Attributen mit kleiner Wertemenge und geringer Selektivität, weil boolesche Verknüpfungen der Bitlisten viele Datenzugriffe vermeiden","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing bitlisten-einsatz source::kapitel-5-performance-techniken"
"20260212-1125-54-9","Wie unterstützen Bitlisten-Indizes mehrdimensionale Filterbedingungen?","Mehrere Bedingungen werden per AND, OR und NOT direkt auf Bitvektoren kombiniert und liefern so schnell die relevanten Tupelpositionen","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing bitlisten-boolesche-operationen source::kapitel-5-performance-techniken"
"20260212-1125-54-10","Was ist die Idee eines Bitlisten-Join-Index im Star-Schema?","Dimensionsattribute werden als Bitlisten direkt auf Faktentupel abgebildet, sodass Join-Ergebnisse für Filterbedingungen effektiv vorweggenommen werden","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing bitlisten-join-index source::kapitel-5-performance-techniken"
"20260212-1125-54-11","Welchen Vorteil haben bereichskodierte Bitlisten bei Bereichsanfragen?","Sie kodieren kleiner-gleich-Beziehungen pro Wert, sodass typische Bereichsbedingungen mit höchstens zwei Bitlisten auswertbar sind","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing bereichskodierte-bitlisten source::kapitel-5-performance-techniken"
"20260212-1125-54-12","Was ist der Kernnutzen intervallkodierter Bitlisten-Indizes?","Sie reduzieren den Speicherbedarf durch Intervallkodierung und beantworten Punkt- und Bereichsanfragen weiterhin mit sehr wenigen Bitlisten","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing intervallkodierte-bitlisten source::kapitel-5-performance-techniken"
"20260212-1125-54-13","Was bedeutet kodierte Bitlisten-Indexierung mit logarithmischer Kodierung?","Statt eine Bitliste pro Wert werden nur logarithmisch viele Bitlisten genutzt, indem Werte über Bitmuster kodiert werden","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing kodierte-bitlisten source::kapitel-5-performance-techniken"
"20260212-1125-54-14","Worin liegt der strukturelle Unterschied zwischen Row Store und Column Store?","<table><thead><tr><th>Row Store</th><th>Column Store</th></tr></thead><tbody><tr><td>Speichert Tupel zeilenweise zusammen</td><td>Speichert Attribute spaltenweise getrennt</td></tr><tr><td>Günstig für viele schreibende Tupeloperationen</td><td>Günstig für analytische Abfragen auf wenigen Spalten</td></tr></tbody></table>","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing row-vs-column-store source::kapitel-5-performance-techniken"
"20260212-1125-54-15","Warum beschleunigt ein Column Store viele OLAP-Abfragen?","Weil nur benötigte Spalten gelesen und oft komprimiert verarbeitet werden, was I/O reduziert und Aggregationen effizienter macht<br><br><div class=""legend"">OLAP: Online Analytical Processing</div>","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing column-store-vorteile source::kapitel-5-performance-techniken"
"20260212-1125-54-16","Welche typischen Nachteile hat ein Column Store gegenüber einem Row Store?","Einfügen und Aktualisieren ganzer Tupel über viele Attribute ist aufwendiger und damit für transaktionslastige Workloads meist weniger geeignet","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing column-store-nachteile source::kapitel-5-performance-techniken"
"20260212-1125-54-17","Welche Rolle spielt Datenkompression in Column Stores?","Sie senkt Speicherbedarf und I/O-Kosten und ermöglicht in vielen Fällen Operationen direkt auf komprimierten Repräsentationen","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing datenkompression source::kapitel-5-performance-techniken"
"20260212-1125-54-18","Wann ist Run-Length-Encoding für Data-Warehouse-Spalten besonders effektiv?","Bei langen Folgen gleicher Werte, insbesondere wenn die Spalte sortiert ist und gleiche Werte dadurch zusammenhängend auftreten","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing rle source::kapitel-5-performance-techniken"
"20260212-1125-54-19","Wofür eignet sich Wörterbuch-Kodierung bei der Spaltenkompression?","Für Attribute mit wiederkehrenden oft längeren Werten, die durch kurze Codes ersetzt und bei Bedarf per Lookup dekodiert werden","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing dictionary-encoding source::kapitel-5-performance-techniken"
"20260212-1125-54-20","Was ist der Unterschied zwischen vertikaler und horizontaler Fragmentierung von Relationen?","<table><thead><tr><th>Vertikal</th><th>Horizontal</th></tr></thead><tbody><tr><td>Zerlegung nach Attributen per Projektion</td><td>Zerlegung nach Tupeln per Selektionsprädikaten</td></tr><tr><td>Rekonstruktion über Join</td><td>Rekonstruktion über Vereinigung der Fragmente</td></tr></tbody></table>","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing fragmentierung source::kapitel-5-performance-techniken"
"20260212-1125-54-21","Welchen Nutzen hat horizontale Fragmentierung für Data-Warehouse-Abfragen?","Sie beschränkt Anfragen auf relevante Tupelbereiche und erlaubt die parallele Verarbeitung disjunkter Fragmente","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing horizontale-fragmentierung source::kapitel-5-performance-techniken"
"20260212-1125-54-22","Was ist mehrdimensionale hierarchische Fragmentierung im Star-Schema?","Eine reihenfolgeunabhängige Bereichsfragmentierung über ausgewählte Dimensionsattribute, die viele Anfragen auf wenige relevante Fragmente begrenzt","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing mdhf source::kapitel-5-performance-techniken"
"20260212-1125-54-23","Wozu werden materialisierte Sichten im Data Warehouse verwendet?","Zur expliziten Vorberechnung und Speicherung häufiger Anfrageergebnisse oder Aggregationen, um Antwortzeiten deutlich zu senken","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing materialisierte-sichten source::kapitel-5-performance-techniken"
"20260212-1125-54-24","Was bedeutet Query Rewrite bei materialisierten Sichten?","Der Optimierer ersetzt eine Anfrage transparent durch eine äquivalente Form, die auf vorhandene materialisierte Sichten zugreift","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing query-rewrite source::kapitel-5-performance-techniken"
"20260212-1125-54-25","Worin unterscheidet sich die statische von der dynamischen Auswahl materialisierter Sichten?","<table><thead><tr><th>Statisch</th><th>Dynamisch</th></tr></thead><tbody><tr><td>Vordefiniert bis zur nächsten Aktualisierung</td><td>Laufzeitnahes Caching anhand aktueller Anfragen</td></tr><tr><td>Einfacher zu verwalten</td><td>Flexibler, aber mit komplexeren Verdrängungsentscheidungen</td></tr></tbody></table>","Kapitel 5 Performance-Techniken.txt","week-5 ws25-26 data-warehousing auswahl-materialisierter-sichten source::kapitel-5-performance-techniken"
"20260212-1152-00-1","Was ist das Ziel von Knowledge Discovery in Databases (KDD)?","Die semi-automatische Gewinnung statistisch gültiger, zuvor unbekannter und potenziell nützlicher Muster aus Daten","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing kdd-prozess source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-2","Welche Hauptphasen umfasst der KDD-Prozess in der Vorlesung?","<ol><li>Selektion der relevanten Daten</li><li>Vorverarbeitung und Transformation</li><li>Data Mining zur Mustererkennung</li><li>Interpretation und Bewertung der Ergebnisse</li></ol>","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing kdd-phasen source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-3","Wie grenzt die Vorlesung Data Mining von maschinellem Lernen ab?","Data Mining fokussiert die effiziente Mustererkennung in großen Datenmengen, während maschinelles Lernen lernbasierte Modelle für Vorhersagen und Wissensgenerierung bereitstellt","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing data-mining-vs-ml source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-4","Warum ist Datenvorverarbeitung vor Data-Mining- oder ML-Verfahren zentral?","Weil Diskretisierung, Feature-Extraktion und Ableitung aussagekräftiger Attribute die Musterqualität und Generalisierbarkeit entscheidend verbessern","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing datenvorverarbeitung-ml source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-5","Welche drei Verfahrensklassen stehen im Zentrum von Kapitel 6?","<ul><li>Assoziationsregeln</li><li>Clusteranalyse</li><li>Klassifikation</li></ul>","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing verfahrensklassen source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-6","Was beschreibt eine Assoziationsregel in der Warenkorbanalyse?","Eine Regel \\(X \\to Y\\), die ausdrückt, dass das gemeinsame Auftreten von Items in \\(X\\) mit dem Auftreten von Items in \\(Y\\) zusammenhängt","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing assoziationsregeln source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-7","Wie ist der Support einer Assoziationsregel definiert?","Als Anteil der Transaktionen, die sowohl die Items aus Regelrumpf als auch Regelkopf enthalten","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing support source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-8","Wie ist die Konfidenz einer Assoziationsregel \\(X \\to Y\\) definiert?","Als bedingter Anteil der Transaktionen mit \\(X\\), die zusätzlich auch \\(Y\\) enthalten","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing konfidenz source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-9","Welche Kernidee nutzt der A-Priori-Algorithmus zur Kandidatenreduktion?","Die Anti-Monotonie häufiger Itemsets: Ist eine Menge häufig, sind alle Teilmengen häufig, und ist eine Menge selten, sind alle Obermengen selten","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing apriori-idee source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-10","Wie arbeitet der A-Priori-Algorithmus grundsätzlich iterativ?","Er bestimmt zunächst häufige 1-Itemsets und erzeugt daraus schrittweise größere Kandidatenmengen, die per Support-Schwelle gepruned werden","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing apriori-ablauf source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-11","Warum kann A-Priori bei großen Itemmengen teuer werden?","Weil die Zahl der Kandidatenkombinationen mit wachsender Itemset-Größe stark ansteigt und viele Support-Prüfungen erfordert","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing apriori-limits source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-12","Was ist die Grundidee von Frequent-Pattern-Trees (FP-Trees)?","Transaktionen werden in einer kompakten Baumstruktur mit gemeinsamen Präfixen gespeichert, sodass häufige Muster ohne explizite Kandidatengenerierung gefunden werden","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing fp-tree-grundidee source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-13","Wie entsteht ein FP-Tree aus Transaktionsdaten?","Nach Bestimmung häufiger Items werden Transaktionen in Häufigkeitsreihenfolge als Pfade eingefügt, wobei gemeinsame Präfixe verdichtet und Zähler erhöht werden","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing fp-tree-erzeugung source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-14","Wie findet FP-Growth häufige Itemsets im FP-Tree?","Durch rekursive Divide-and-Conquer-Auswertung über Musterbasen und reduzierte bedingte FP-Bäume pro Suffix-Item","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing fp-growth source::kapitel-6-ueberblick-data-miningml"
"20260212-1152-00-15","Welches Ziel verfolgt Clusteranalyse im Kapitel 6?","Objekte so zu segmentieren, dass sie innerhalb eines Clusters möglichst ähnlich und zwischen Clustern möglichst unähnlich sind","Kapitel 6 Überblick Data MiningML.txt","week-6 ws25-26 data-warehousing clusteranalyse-ziel source::kapitel-6-ueberblick-data-miningml"
