id,front,back,source_file,tag
"20260209-1244-37-6","Welche Aktionen kann ein Paketfilter durchführen?","<ul><li><strong>Pass</strong> (weiterleiten)</li><li><strong>Drop</strong> (verwerfen)</li><li><strong>Reject</strong> (verwerfen + Absender informieren)</li><li><strong>Log</strong> (mitloggen)</li><li><strong>NAT</strong> (weiterleiten an anderes Netz; kein echtes Filtern)</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit paketfilter source::05-net-sicherheit"
"20260209-1244-37-7","Welche Felder sind für eine Firewall-Regel typischerweise relevant (Schichten 2–4)?","<ul><li><strong>MAC/Hardware-Adresse</strong> (Layer 2)</li><li><strong>IP-Quelle/Ziel</strong> und <strong>Protokoll</strong> (TCP/UDP/ICMP)</li><li><strong>Ports</strong> (Source/Destination)</li><li><strong>TCP-Flags</strong> (SYN/ACK/RST)</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit paketfilter header source::05-net-sicherheit"
"20260209-1244-37-8","Was bedeutet „Inbound“ und „Outbound“ bei Paketfilter-Regeln?","<ul><li><strong>Outbound</strong>: Paket kommt aus dem internen Netz und geht nach außen.</li><li><strong>Inbound</strong>: Paket kommt von außen in das interne Netz.</li><li>Jede Regel muss die Richtung festlegen.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit paketfilter richtung source::05-net-sicherheit"
"20260209-1244-37-9","Warum benötigen TCP-Verbindungen Filterregeln in beide Richtungen?","<ul><li>TCP ist <strong>verbindungsorientiert</strong> und nutzt ACKs.</li><li>Es gibt immer <strong>Inbound- und Outbound-Pakete</strong>.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit tcp paketfilter source::05-net-sicherheit"
"20260209-1244-37-10","Wofür wird das TCP-ACK-Flag in Paketfilter-Regeln genutzt?","<blockquote>ACK ist im ersten Paket <strong>false</strong>, danach <strong>true</strong>.</blockquote><ul><li>Damit kann man Regeln formulieren, die nur <strong>Antwortpakete</strong> erlauben.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit tcp ack source::05-net-sicherheit"
"20260209-1244-37-11","Welche Schwäche zeigt das X11-Beispiel der Vorlesung bei einfachen Paketfilter-Regeln?","<ul><li>Regeln nur mit Zielport <strong>25</strong> und Source-Port <strong>&gt;1023</strong> erlauben unerwünschte Dienste wie X11.</li><li>Angreifer können Ports aus User-Space nutzen und so Regeln umgehen.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit paketfilter beispiel source::05-net-sicherheit"
"20260209-1244-37-12","Warum kann ein Angreifer Paketfilter-Regeln über Source-Ports umgehen?","<blockquote>Source-Ports lassen sich fälschen oder gezielt setzen.</blockquote><ul><li>Beispiel: Externer Angreifer startet Verbindungen mit <strong>Source-Port 25</strong>.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit paketfilter schwaechen source::05-net-sicherheit"
"20260209-1244-37-13","Welche Arten von Firewall-Architekturen werden im Kapitel genannt?","<ul><li><strong>Simple Packet Filter</strong></li><li><strong>Dual-Homed Host</strong></li><li><strong>Screened Host</strong></li><li><strong>Screened Subnet (DMZ)</strong></li><li><strong>Split Screened Subnet</strong></li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit firewall architektur source::05-net-sicherheit"
"20260209-1244-37-14","Was sind die typischen Vorteile und Nachteile einer Simple Packet Filter-Architektur?","<table><thead><tr><th>Vorteile</th><th>Nachteile</th></tr></thead><tbody><tr><td>Kostengünstig, einfache Wartung</td><td>Single Point of Failure</td></tr><tr><td>Einfaches Regelwerk</td><td>Bei Kompromittierung ist alles offen</td></tr></tbody></table>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit firewall architektur source::05-net-sicherheit"
"20260209-1244-37-15","Was zeichnet eine Dual-Homed Host-Architektur aus?","<ul><li>Host mit <strong>zwei Netzwerkschnittstellen</strong> trennt Segmente.</li><li>Agiert als Router/NAT und kann zusätzliche Filter/Proxies/Virenscanner leisten.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit dual-homed-host source::05-net-sicherheit"
"20260209-1244-37-16","Welche Vor- und Nachteile hat die Dual-Homed Host-Architektur?","<table><thead><tr><th>Vorteile</th><th>Nachteile</th></tr></thead><tbody><tr><td>Keine direkte Verbindung zum internen Netz</td><td>Flaschenhals/Performance</td></tr><tr><td>Logging und bessere Kontrolle</td><td>Attraktives Angriffsziel</td></tr></tbody></table>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit dual-homed-host source::05-net-sicherheit"
"20260209-1244-37-17","Was kennzeichnet die Screened Host-Architektur?","<ul><li>Paketfilter auf Router + <strong>Bastion Host</strong> mit Proxy-Diensten.</li><li>Router erlaubt nur Traffic zwischen Bastion Host und Internet sowie internem Netz.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit screened-host source::05-net-sicherheit"
"20260209-1244-37-18","Was ist die Screened Subnet-Architektur (DMZ)?","<ul><li><strong>Bastion Host</strong> im Perimeter-Netz zwischen zwei Routern.</li><li>Innere Netz sichtbar nur über zwei Paketfilter.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit screened-subnet dmz source::05-net-sicherheit"
"20260209-1244-37-19","Was ist die Split Screened Subnet-Architektur?","<ul><li>Dual-Homed Host <strong>teilt</strong> das Perimeternetz.</li><li>Zwei Router schützen den Dual-Homed Host nach innen/außen.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit split-screened-subnet source::05-net-sicherheit"
"20260209-1244-37-20","Was kann ein Paketfilter grundsätzlich nicht erkennen?","<ul><li>Angriffe, die sich als normale Pakete tarnen.</li><li>Alles, was in der <strong>Payload</strong> (OSI 5–6) passiert.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit paketfilter grenzen source::05-net-sicherheit"
"20260209-1244-37-21","Wie funktioniert eine Web Application Firewall (WAF) im Grundablauf?","<ol><li>WAF stellt Dienste nach außen bereit (Reverse Proxy).</li><li>Client sendet Request an WAF.</li><li>WAF filtert Request und leitet an App-Server.</li><li>Response geht zurück an WAF und wird gefiltert.</li></ol>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit waf source::05-net-sicherheit"
"20260209-1244-37-22","Welche Stärken und Schwächen einer Web Application Firewall nennt die Vorlesung?","<table><thead><tr><th>Stärken</th><th>Schwächen</th></tr></thead><tbody><tr><td>Filtert HTTP-Header/Body</td><td>Komplexe Administration</td></tr><tr><td>Schutz vor Exploits ohne Patch</td><td>Regeln können sehr rechenaufwendig sein</td></tr></tbody></table>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit waf source::05-net-sicherheit"
"20260209-1244-37-23","Was zeichnet eine Next Generation Firewall (NGFW) aus?","<ul><li><strong>Deep Packet Inspection</strong> inkl. App-Erkennung.</li><li>Kann Payload <strong>entschlüsseln</strong> (TLS/SSL/SSH) und prüfen.</li><li>Oft Integration in Authentifizierung (z.B. AD).</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit ngfw source::05-net-sicherheit"
"20260209-1244-37-24","Welche zentrale Schwäche von NGFW nennt die Vorlesung?","<ul><li>NGFW agiert als <strong>Man-in-the-Middle</strong> mit eigenen Zertifikaten.</li><li>Ende-zu-Ende-Verschlüsselung wird aufgehoben.</li><li>Certificate Pinning muss deaktiviert werden.</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit ngfw schwachstellen source::05-net-sicherheit"
"20260209-1244-37-25","Worin unterscheiden sich IDS und IPS?","<ul><li><strong>IDS</strong>: Erkennung und Alarmierung von Angriffen.</li><li><strong>IPS</strong>: IDS + aktive Reaktion (Datenstrom unterbrechen/Regeln ändern).</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit ids ips source::05-net-sicherheit"
"20260209-1244-37-26","Welche IDS-Varianten unterscheidet die Vorlesung nach Erkennungsmethode?","<ul><li><strong>Anomalieerkennung</strong> (ML/Heuristiken)</li><li><strong>Signaturerkennung</strong> (bekannte Exploits/Regeln)</li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit ids methoden source::05-net-sicherheit"
"20260209-1244-37-27","Welche IDS-Varianten unterscheidet die Vorlesung nach Ort der Datengewinnung?","<ul><li><strong>Host-Based IDS</strong></li><li><strong>Network-Based IDS</strong></li><li><strong>Hybrides IDS</strong></li></ul>","05-net-sicherheit.txt","week-5 WS25/26 netzwerk-sicherheit it-sicherheit ids typen source::05-net-sicherheit"
"20260209-1400-00-1","Welche vier Bedrohungskategorien umfasst das Android-Threat-Model auf hoher Ebene?","<ul><li><strong>Physische Nähe des Angreifers</strong></li><li><strong>Unsichere Netzwerke</strong></li><li><strong>Nicht vertrauenswürdiger Code</strong></li><li><strong>Nicht vertrauenswürdiger Inhalt</strong></li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android threat-model it-sicherheit source::06-mobile-security"
"20260209-1400-00-2","Welche Eigenschaften machen Mobilgeräte gegenüber PCs zu besonderen Sicherheitszielen?","<ul><li><strong>Physische Exponiertheit</strong> (nicht wegschließbar)</li><li><strong>Begrenzte Ressourcen</strong> (v. a. Batterie, Speicher, Bandbreite)</li><li><strong>Usability</strong> mit neuen Authentifizierungsformen</li><li><strong>Ort und Nutzerkontext</strong> als Sicherheitsfaktor</li><li><strong>Enge Kopplung</strong> mit Dienstleistern/Herstellern/Geräten</li><li><strong>Pay-per-Use Dienste</strong> (z. B. Premium-SMS, In-App-Käufe)</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security it-sicherheit eigenschaften source::06-mobile-security"
"20260209-1400-00-3","Was bedeutet das Android-Prinzip Multi-Party Consent?","<blockquote>Keine Aktion wird ausgeführt, wenn nicht alle Hauptparteien zustimmen.</blockquote><ul><li><strong>Beteiligte</strong>: User, Plattform (OS/Hersteller/Provider), Developer</li><li><strong>Zustimmung</strong>: App sieht Funktion vor, Nutzer erteilt Recht/Interaktion, Content-Producer liefert Daten, OS erlaubt den Vorgang</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android security-model multi-party-consent it-sicherheit source::06-mobile-security"
"20260209-1400-00-4","Was bedeutet Open Ecosystem Access im Android-Sicherheitsmodell?","<ul><li>Apps dürfen auch <strong>außerhalb des Hersteller-App-Stores</strong> installierbar sein.</li><li>Sicherheitsmechanismen müssen <strong>nicht legitimierten Code</strong> berücksichtigen.</li><li>Prinzip ist eine <strong>Design-Philosophie</strong>, nicht die eines geschlossenen Ökosystems.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android security-model open-ecosystem-access it-sicherheit source::06-mobile-security"
"20260209-1400-00-5","Was bedeutet Security is a Compatibility Requirement im Android-Sicherheitsmodell?","<ul><li>Das <strong>Sicherheitsmodell ist Teil der Android-Spezifikation</strong>.</li><li>Geräte/Apps, die es nicht umsetzen, gelten <strong>nicht als Android-kompatibel</strong>.</li><li>Gerootete Geräte bieten <strong>keine zugesicherte Funktion oder Garantie</strong> für Apps.</li><li>Verified Boot und Hardware-Keys dienen als <strong>Trust Base</strong>.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android security-model compatibility it-sicherheit source::06-mobile-security"
"20260209-1400-00-6","Was bedeutet Factory Reset Restores a Safe State?","<ul><li>Ein <strong>Factory Reset</strong> löscht alle beschreibbaren Partitionen.</li><li>Das Gerät kehrt in einen Zustand zurück, der nur von <strong>integrity-protected Partitionen</strong> abhängt.</li><li>Damit gibt es einen <strong>einfachen Weg</strong> vom kompromittierten zum sicheren Gerät.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android security-model factory-reset it-sicherheit source::06-mobile-security"
"20260209-1400-00-7","Was bedeutet Applications are Security Principals?","<ul><li>Apps sind <strong>keine vollständig autorisierten Agenten</strong> für Nutzeraktionen.</li><li>Sie laufen mit <strong>App-Rechten</strong>, nicht mit User-Rechten.</li><li>Im Default-Zustand dürfen Apps nur <strong>unkritische Aktionen</strong> ausführen.</li><li>Für Kritisches gilt <strong>Multi-Party Consent</strong>.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android security-model security-principals it-sicherheit source::06-mobile-security"
"20260209-1400-00-8","Welche zwei Kernmechanismen nennt das Kapitel, um eine vertrauenswürdige Android-Plattform herzustellen?","<ul><li><strong>Verified Boot</strong>: startet nachweisbar unmanipulierten Code.</li><li><strong>Trusted Execution Environment (TEE)</strong>: zuverlässige Dienste in separater Umgebung.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android platform-security verified-boot tee it-sicherheit source::06-mobile-security"
"20260209-1400-00-9","Welches Sicherheitsproblem adressiert der Rollback-Schutz von Android Verified Boot 2.0?","<ul><li>Verhindert, dass ein <strong>älteres, aber gültig signiertes</strong> OS-Image mit bekannten Schwachstellen gebootet wird.</li><li>Dazu wird die <strong>Versionsnummer</strong> des letzten Images in geschütztem Speicher gehalten.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android verified-boot rollback-protection it-sicherheit source::06-mobile-security"
"20260209-1400-00-10","Welche Aufgaben übernimmt ein Trusted Execution Environment (TEE) in Android?","<ul><li><strong>Schlüsselerzeugung</strong> und <strong>Zufallszahlen</strong></li><li><strong>Signieren/Verifizieren</strong></li><li><strong>Ver- und Entschlüsseln</strong> von Daten</li><li><strong>Keymaster</strong>: nicht auslesbare Schlüssel, nur nutzbar für Krypto</li><li><strong>Sicherer Speicher</strong> für Biometrie (Fingerprint/Face-ID)</li><li><strong>DRM</strong> und vertrauliche Hardware-Kommunikation</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android tee platform-security it-sicherheit source::06-mobile-security"
"20260209-1400-00-11","Warum ist eine Sandbox in Android trotz Berechtigungsmodell notwendig?","<ul><li>Sie <strong>isoliert Apps</strong> in getrennten Prozessen und Adressräumen.</li><li>Sie verhindert <strong>Bypass</strong> der Rechteprüfung.</li><li>Sie begrenzt die Auswirkungen von <strong>Exploits</strong> (z. B. Privilege Escalation).</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android sandbox permissions it-sicherheit source::06-mobile-security"
"20260209-1400-00-12","Wie setzt Android die Isolation und Zugriffskontrolle technisch um?","<ul><li><strong>Linux + SELinux</strong> für Mandatory Access Control (MAC).</li><li><strong>Per-App Android User-ID (AID)</strong> für Prozessisolation.</li><li><strong>Kernel</strong> überwacht Ressourcen- und Prozesszugriffe.</li><li>Bei Ressourcen ohne MAC wird der <strong>Package-Name im Pfad</strong> kodiert (z. B. /sdcard/Android/data/&lt;Packagename&gt;).</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android sandbox selinux access-control it-sicherheit source::06-mobile-security"
"20260209-1400-00-13","Welche Schutzlevel von Android-Permissions gibt es und wofür stehen sie?","<table><thead><tr><th>Schutzlevel</th><th>Merkmal</th></tr></thead><tbody><tr><td><strong>Normal</strong></td><td>Geringes Risiko; kann bei Installation automatisch gewährt werden.</td></tr><tr><td><strong>Dangerous</strong></td><td>Hohes Risiko; Nutzer muss zur Laufzeit explizit zustimmen.</td></tr><tr><td><strong>Signature</strong></td><td>Nur für Apps mit derselben Signatur wie der bereitstellende Code.</td></tr><tr><td><strong>Signature or System</strong></td><td>Signatur des bereitstellenden Codes oder des OS-Images.</td></tr></tbody></table>","06-mobile-security.txt","week-6 WS25/26 mobile-security android permissions protection-levels it-sicherheit source::06-mobile-security"
"20260209-1400-00-14","Wie unterscheiden sich Install-time, Runtime, Special und Signature Permissions in Android?","<ul><li><strong>Install-time</strong>: Schutzlevel <em>normal</em>, automatische Vergabe bei Installation.</li><li><strong>Runtime</strong>: Schutzlevel <em>dangerous</em>, explizite Zustimmung zur Laufzeit.</li><li><strong>Special</strong>: besondere gefährliche Rechte, die aktive Aktion im Systemdialog erfordern.</li><li><strong>Signature</strong>: Rechte für Apps mit passender Signatur, nicht vom Nutzer vergeben.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security android permissions rights-management it-sicherheit source::06-mobile-security"
"20260209-1400-00-15","Worin liegt der zentrale Sicherheitsfortschritt von 3G/4G/5G gegenüber 2G bei der Authentifizierung?","<table><thead><tr><th>Generation</th><th>Authentifizierung</th></tr></thead><tbody><tr><td><strong>2G (GSM/GPRS/EDGE)</strong></td><td>Nur das Mobilgerät authentifiziert sich; das Netzwerk bleibt <strong>unauthentifiziert</strong> (IMSI-Catcher möglich).</td></tr><tr><td><strong>3G+ (UMTS/LTE/4G/5G)</strong></td><td><strong>Gegenseitige Authentifizierung</strong> und stärkere Schlüssel; Steuerdaten sind geschützt.</td></tr></tbody></table><ul><li><strong>Hinweis</strong>: Abwärtskompatibilität kann auf unsicherere Standards zurückfallen.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security authentication 3g 4g 5g it-sicherheit source::06-mobile-security"
"20260209-1400-00-16","Wie verhindern 4G/5G-Authentifizierungen Replay-Angriffe?","<ul><li>USIM und HSS führen eine <strong>Sequence Number (SQN)</strong>.</li><li>Nach jeder Authentifizierung wird SQN erhöht.</li><li>Alte Nachrichten mit <strong>verbrannter SQN</strong> sind ungültig.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security authentication 4g 5g usim hss it-sicherheit source::06-mobile-security"
"20260209-1400-00-17","Welche sicherheitsrelevanten Vor- und Nachteile bringt die eSIM?","<ul><li><strong>Pro</strong>: Keine physische USIM (Diebstahl/Logistik), Remote Lock-and-Wipe möglich.</li><li><strong>Contra</strong>: Neue Angriffswege wie gefälschte Profile/QR-Codes oder Profile-Angriffe.</li></ul>","06-mobile-security.txt","week-6 WS25/26 mobile-security authentication esim it-sicherheit source::06-mobile-security"
"20260209-1255-00-1","Was ist das Ziel des IT-Grundschutzes?","<blockquote>Durch infrastrukturelle, organisatorische, personelle und technische <strong>Standard-Sicherheitsmaßnahmen</strong> ein <strong>Standard-Sicherheitsniveau</strong> aufbauen, das für sensiblere Bereiche ausbaufähig ist.</blockquote>","07-grundschutz.txt","week-7 WS25/26 grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-2","Was bedeutet Security Theater?","<blockquote>Security Theater sind Sicherheitsmaßnahmen, die vor allem ein <strong>Gefühl von Sicherheit</strong> erzeugen, aber wenig oder nichts zur tatsächlichen Sicherheit beitragen.</blockquote>","07-grundschutz.txt","week-7 WS25/26 grundschutz security-theater it-sicherheit source::07-grundschutz"
"20260209-1255-00-3","Was bedeutet Compliance Theater?","<blockquote>Compliance Theater sind kleine, sichtbare Änderungen, die Vorschriften und öffentliche Erwartungen erfüllen sollen, ohne grundlegende Veränderungen umzusetzen.</blockquote>","07-grundschutz.txt","week-7 WS25/26 grundschutz compliance-theater it-sicherheit source::07-grundschutz"
"20260209-1255-00-4","Wofür steht die Abkürzung ISMS im Kontext BSI-Standard 200-1?","<strong>InformationsSicherheitsManagementSystem</strong> (Managementsystem für Informationssicherheit).","07-grundschutz.txt","week-7 WS25/26 isms bsi-200-1 grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-5","Wer ist die Zielgruppe des BSI-Standards 200-1?","<strong>Management</strong>.","07-grundschutz.txt","week-7 WS25/26 isms bsi-200-1 grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-6","Was ist das Ziel des BSI-Standards 200-1?","<ul><li><strong>Allgemeine Anforderungen</strong> an ein ISMS definieren.</li><li><strong>Kompatibel</strong> mit ISO/IEC 27001 sein.</li><li>Didaktisch <strong>aufbereitet</strong> sein.</li></ul>","07-grundschutz.txt","week-7 WS25/26 isms bsi-200-1 grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-7","Welche Komponenten umfasst ein ISMS nach BSI-Standard 200-1?","<ul><li><strong>Management-Prinzipien</strong></li><li><strong>Ressourcen</strong></li><li><strong>Mitarbeiter</strong></li><li><strong>IT-Sicherheitsprozess</strong> (IT-Sicherheitsleitlinie inkl. Ziele/Strategie, IT-Sicherheitskonzept, IT-Sicherheitsorganisation)</li></ul>","07-grundschutz.txt","week-7 WS25/26 isms bsi-200-1 grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-8","Was ist der Informationsverbund in der Strukturanalyse (BSI-200-2)?","<blockquote>Die Menge an Assets aus Infrastruktur, Organisation, Personal und Technik, die nötig sind, um eine Geschäftsaufgabe zu erfüllen.</blockquote>","07-grundschutz.txt","week-7 WS25/26 bsi-200-2 strukturanalyse grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-9","Wie läuft die Schutzbedarfsfeststellung nach BSI-Standard 200-2 grundsätzlich ab?","<ol><li>Schutzbedarfskategorien <strong>normal</strong>, <strong>hoch</strong>, <strong>sehr hoch</strong> definieren.</li><li>Schutzbedarfe der <strong>Anwendungen</strong> bestimmen.</li><li>Schutzbedarfe der <strong>IT-Systeme</strong> von den Anwendungen ableiten.</li><li>Schutzbedarfe der <strong>Kommunikationsverbindungen und Infrastruktur</strong> daraus ableiten.</li><li>Schutzbedarfe <strong>dokumentieren und evaluieren</strong>.</li></ol>","07-grundschutz.txt","week-7 WS25/26 bsi-200-2 schutzbedarfsfeststellung grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-10","Was passiert bei der Modellierung nach BSI-Standard 200-2, und welche Informationen werden dafür benötigt?","<ul><li>Für die identifizierten Komponenten werden passende <strong>Grundschutz-Bausteine</strong> ausgewählt.</li><li>Aus den Bausteinen werden die <strong>erforderlichen Maßnahmen</strong> bestimmt.</li><li>Benötigt werden die <strong>Komponenten/Assets</strong> aus der Strukturanalyse und ihre <strong>Schutzbedarfe</strong> aus der Schutzbedarfsfeststellung.</li></ul>","07-grundschutz.txt","week-7 WS25/26 bsi-200-2 modellierung grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-11","Was ist der Zweck des IT-Grundschutz-Checks?","<blockquote>Ein <strong>Soll-Ist-Vergleich</strong> zwischen den empfohlenen Grundschutz-Maßnahmen und den bereits umgesetzten Maßnahmen, um potenzielle Schutzmaßnahmen abzuleiten.</blockquote>","07-grundschutz.txt","week-7 WS25/26 bsi-200-2 grundschutz-check grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-12","Welche Umsetzungsstatus werden im IT-Grundschutz-Check verwendet?","<ul><li><strong>Umgesetzt</strong></li><li><strong>Teilweise umgesetzt</strong></li><li><strong>Nicht umgesetzt</strong></li><li><strong>Entbehrlich</strong></li></ul>","07-grundschutz.txt","week-7 WS25/26 bsi-200-2 grundschutz-check grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-13","Welche Schritte umfasst die Realisierung der Schutzmaßnahmen nach BSI-Standard 200-2?","<ol><li><strong>Sichten</strong> der Ergebnisse.</li><li><strong>Konsolidierung</strong> der Schutzmaßnahmen.</li><li><strong>Aufwandseinschätzung</strong> (finanziell/personell).</li><li><strong>Umsetzungsreihenfolge</strong> festlegen.</li><li><strong>Verantwortliche</strong> bestimmen.</li><li><strong>Begleitende Maßnahmen</strong> definieren (z. B. Schulung/Sensibilisierung).</li></ol>","07-grundschutz.txt","week-7 WS25/26 bsi-200-2 realisierung grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-14","Wann ist eine ergänzende Risikoanalyse nach BSI-Standard 200-3 erforderlich?","<ul><li><strong>Hoher Schutzbedarf</strong></li><li><strong>Ungewöhnliche Anwendungsszenarien</strong></li><li>Wenn <strong>keine</strong> passenden Kompendium-Bausteine existieren</li><li>Wenn das <strong>Management</strong> es verlangt</li></ul>","07-grundschutz.txt","week-7 WS25/26 bsi-200-3 risikoanalyse grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-15","Welche Hauptphasen umfasst die Risikoanalyse nach BSI-Standard 200-3?","<ul><li><strong>Gefährdungsübersicht</strong></li><li><strong>Einstufung von Risiken</strong></li><li><strong>Behandlung von Risiken</strong></li><li><strong>Konsolidierung</strong></li></ul>","07-grundschutz.txt","week-7 WS25/26 bsi-200-3 risikoanalyse grundschutz it-sicherheit source::07-grundschutz"
"20260209-1255-00-16","Welche vier grundlegenden Optionen der Risikobehandlung nennt BSI-Standard 200-3?","<ul><li><strong>Vermeidung</strong></li><li><strong>Reduktion</strong></li><li><strong>Transfer</strong></li><li><strong>Akzeptanz</strong></li></ul>","07-grundschutz.txt","week-7 WS25/26 bsi-200-3 risikoanalyse grundschutz it-sicherheit source::07-grundschutz"
"20260209-1327-25-1","Was sind technische Schulden?","<blockquote>Technische Schulden sind <strong>Kosten für Nachbesserungen</strong>, die bei einer „sauberen“ Entwicklung nicht angefallen wären.</blockquote>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding technical-debt it-sicherheit source::08-insecure-coding"
"20260209-1327-25-2","Welche typischen Ursachen für technische Schulden werden genannt?","<ul><li><strong>Absichtlich</strong>: Zeitdruck/Deadline, Management priorisiert Geschwindigkeit.</li><li><strong>Unabsichtlich</strong>: fehlende Prozessdisziplin, Ignoranz gegenüber Dokumentation/Vorgehensmodellen.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding technical-debt it-sicherheit source::08-insecure-coding"
"20260209-1327-25-3","Warum können technische Schulden zu immensen Kosten führen?","<ul><li>Wenn <strong>Schnittstellen-Design</strong> oder <strong>Systemarchitektur</strong> unsicher ist, betreffen Änderungen das <strong>gesamte Projekt</strong>.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding technical-debt it-sicherheit source::08-insecure-coding"
"20260209-1327-25-4","Was ist ein Buffer Overflow?","<blockquote>Ein <strong>Pufferüberlauf</strong> entsteht, wenn in einen reservierten Speicherbereich mehr Daten geschrieben werden, als seine feste Größe erlaubt.</blockquote>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow it-sicherheit source::08-insecure-coding"
"20260209-1327-25-5","Wie kann ein Buffer Overflow die Kontrolle über den Programmablauf beeinflussen?","<ul><li>Durch Überschreiben von <strong>Rücksprungadressen</strong> oder <strong>Registerwerten</strong> kann die <strong>Ausführung umgeleitet</strong> werden.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow it-sicherheit source::08-insecure-coding"
"20260209-1327-25-6","Welche typischen Folgen kann ein Buffer Overflow haben?","<ul><li><strong>Umleitung der Ausführung</strong> (Programm verhält sich anders).</li><li><strong>Privilege Escalation</strong> / Ausführen von Code mit unzulässigen Rechten.</li><li><strong>Systemabsturz</strong> (Programm oder OS stoppt).</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow it-sicherheit source::08-insecure-coding"
"20260209-1327-25-7","Welche CPU/OS-Mechanismen schützen gegen Buffer Overflows?","<ul><li><strong>Protected Mode</strong> mit Privilegienringen (Ring 0–3).</li><li><strong>NX-Flag</strong> (No-eXecute) für Speicherbereiche.</li><li><strong>Adressraum-/Speicherprüfung</strong>: ungültige Adressen führen zum Abbruch.</li><li><strong>Virtualisierung/Isolation</strong> zwischen Programmen.</li></ul>","08-insecure-coding.txt","week-8 WS25/26 insecure-coding buffer-overflow it-sicherheit source::08-insecure-coding"
